time,altitude,velocity,acceleration,mass,horizontal_drift,horizontal_velocity,crosswind_force,fin_correction_angle_deg,fin_correction_force,pid_error,pid_p_term,pid_i_term,pid_d_term
0.183000,0.399539,4.396666,24.513950,0.727125,0.006591,0.071412,0.300000,-0.341679,-0.023854,-0.006591,-0.000264,-0.000002,-0.005698
0.184000,0.403948,4.421183,24.519164,0.727000,0.006662,0.071792,0.300000,-0.343586,-0.023987,-0.006662,-0.000266,-0.000002,-0.005728
0.185000,0.408381,4.445705,24.524377,0.726875,0.006734,0.072171,0.300000,-0.345494,-0.024120,-0.006734,-0.000269,-0.000002,-0.005759
0.186000,0.412839,4.470232,24.529587,0.726750,0.006807,0.072551,0.300000,-0.347402,-0.024253,-0.006807,-0.000272,-0.000002,-0.005789
0.187000,0.417322,4.494764,24.534795,0.726625,0.006880,0.072930,0.300000,-0.349310,-0.024386,-0.006880,-0.000275,-0.000002,-0.005819
0.188000,0.421829,4.519301,24.540001,0.726500,0.006953,0.073310,0.300000,-0.351219,-0.024520,-0.006953,-0.000278,-0.000002,-0.005850
0.189000,0.426360,4.543844,24.545204,0.726375,0.007026,0.073689,0.300000,-0.353128,-0.024653,-0.007026,-0.000281,-0.000002,-0.005880
0.190000,0.430916,4.568392,24.550406,0.726250,0.007100,0.074068,0.300000,-0.355037,-0.024786,-0.007100,-0.000284,-0.000002,-0.005910
0.191000,0.435497,4.592945,24.555605,0.726125,0.007174,0.074447,0.300000,-0.356947,-0.024920,-0.007174,-0.000287,-0.000002,-0.005941
0.192000,0.440102,4.617503,24.560802,0.726000,0.007249,0.074826,0.300000,-0.358857,-0.025053,-0.007249,-0.000290,-0.000002,-0.005971
0.193000,0.444732,4.642066,24.565997,0.725875,0.007324,0.075205,0.300000,-0.360767,-0.025186,-0.007324,-0.000293,-0.000002,-0.006001
0.194000,0.449386,4.666635,24.571189,0.725750,0.007399,0.075583,0.300000,-0.362678,-0.025320,-0.007399,-0.000296,-0.000002,-0.006032
0.195000,0.454065,4.691209,24.576380,0.725625,0.007475,0.075962,0.300000,-0.364589,-0.025453,-0.007475,-0.000299,-0.000002,-0.006062
0.196000,0.458769,4.715788,24.581568,0.725500,0.007551,0.076340,0.300000,-0.366500,-0.025587,-0.007551,-0.000302,-0.000002,-0.006092
0.197000,0.463497,4.740372,24.586754,0.725375,0.007628,0.076719,0.300000,-0.368412,-0.025720,-0.007628,-0.000305,-0.000003,-0.006122
0.198000,0.468250,4.764961,24.591938,0.725250,0.007705,0.077097,0.300000,-0.370324,-0.025853,-0.007705,-0.000308,-0.000003,-0.006153
0.199000,0.473027,4.789556,24.597119,0.725125,0.007782,0.077475,0.300000,-0.372236,-0.025987,-0.007782,-0.000311,-0.000003,-0.006183
0.200000,0.477829,4.814155,24.602299,0.725000,0.007860,0.077853,0.300000,-0.374149,-0.026121,-0.007860,-0.000314,-0.000003,-0.006213
0.201000,0.482655,4.838760,24.607476,0.724875,0.007938,0.078230,0.300000,-0.376062,-0.026254,-0.007938,-0.000318,-0.000003,-0.006243
0.202000,0.487506,4.863370,24.612651,0.724750,0.008016,0.078608,0.300000,-0.377976,-0.026388,-0.008016,-0.000321,-0.000003,-0.006274
0.203000,0.492382,4.887985,24.617823,0.724625,0.008095,0.078986,0.300000,-0.379889,-0.026521,-0.008095,-0.000324,-0.000003,-0.006304
0.204000,0.497282,4.912606,24.622994,0.724500,0.008174,0.079363,0.300000,-0.381804,-0.026655,-0.008174,-0.000327,-0.000003,-0.006334
0.205000,0.502207,4.937231,24.628162,0.724375,0.008254,0.079740,0.300000,-0.383718,-0.026789,-0.008254,-0.000330,-0.000003,-0.006364
0.206000,0.507157,4.961862,24.633328,0.724250,0.008334,0.080118,0.300000,-0.385633,-0.026922,-0.008334,-0.000333,-0.000003,-0.006394
0.207000,0.512131,4.986498,24.638491,0.724125,0.008414,0.080495,0.300000,-0.387548,-0.027056,-0.008414,-0.000337,-0.000003,-0.006424
0.208000,0.517130,5.011139,24.643653,0.724000,0.008495,0.080872,0.300000,-0.389463,-0.027190,-0.008495,-0.000340,-0.000003,-0.006455
0.209000,0.522153,5.035785,24.648812,0.723875,0.008576,0.081249,0.300000,-0.391379,-0.027323,-0.008576,-0.000343,-0.000003,-0.006485
0.210000,0.527201,5.060437,24.653969,0.723750,0.008657,0.081625,0.300000,-0.393295,-0.027457,-0.008657,-0.000346,-0.000003,-0.006515
0.211000,0.532274,5.085093,24.659124,0.723625,0.008739,0.082002,0.300000,-0.395212,-0.027591,-0.008739,-0.000350,-0.000003,-0.006545
0.212000,0.537371,5.109755,24.664276,0.723500,0.008821,0.082378,0.300000,-0.397129,-0.027725,-0.008821,-0.000353,-0.000003,-0.006575
0.213000,0.542493,5.134422,24.669426,0.723375,0.008904,0.082755,0.300000,-0.399046,-0.027859,-0.008904,-0.000356,-0.000003,-0.006605
0.214000,0.547640,5.159094,24.674574,0.723250,0.008987,0.083131,0.300000,-0.400963,-0.027993,-0.008987,-0.000359,-0.000003,-0.006635
0.215000,0.552812,5.183771,24.679719,0.723125,0.009070,0.083507,0.300000,-0.402881,-0.028126,-0.009070,-0.000363,-0.000003,-0.006666
0.216000,0.558008,5.208453,24.684863,0.723000,0.009154,0.083883,0.300000,-0.404800,-0.028260,-0.009154,-0.000366,-0.000003,-0.006696
0.217000,0.563229,5.233141,24.690004,0.722875,0.009238,0.084259,0.300000,-0.406718,-0.028394,-0.009238,-0.000370,-0.000003,-0.006726
0.218000,0.568474,5.257833,24.695142,0.722750,0.009322,0.084635,0.300000,-0.408637,-0.028528,-0.009322,-0.000373,-0.000003,-0.006756
0.219000,0.573744,5.282531,24.700279,0.722625,0.009407,0.085010,0.300000,-0.410556,-0.028662,-0.009407,-0.000376,-0.000003,-0.006786
0.220000,0.579039,5.307234,24.705413,0.722500,0.009492,0.085386,0.300000,-0.412476,-0.028796,-0.009492,-0.000380,-0.000004,-0.006816
0.221000,0.584359,5.331942,24.710545,0.722375,0.009578,0.085761,0.300000,-0.414395,-0.028930,-0.009578,-0.000383,-0.000004,-0.006846
0.222000,0.589703,5.356655,24.715674,0.722250,0.009664,0.086137,0.300000,-0.416316,-0.029064,-0.009664,-0.000387,-0.000004,-0.006876
0.223000,0.595072,5.381373,24.720801,0.722125,0.009750,0.086512,0.300000,-0.418236,-0.029198,-0.009750,-0.000390,-0.000004,-0.006906
0.224000,0.600466,5.406097,24.725926,0.722000,0.009837,0.086887,0.300000,-0.420157,-0.029332,-0.009837,-0.000393,-0.000004,-0.006936
0.225000,0.605884,5.430825,24.731049,0.721875,0.009924,0.087262,0.300000,-0.422078,-0.029467,-0.009924,-0.000397,-0.000004,-0.006966
0.226000,0.611327,5.455559,24.736169,0.721750,0.010011,0.087636,0.300000,-0.424000,-0.029601,-0.010011,-0.000400,-0.000004,-0.006996
0.227000,0.616795,5.480297,24.741287,0.721625,0.010099,0.088011,0.300000,-0.425922,-0.029735,-0.010099,-0.000404,-0.000004,-0.007026
0.228000,0.622288,5.505041,24.746403,0.721500,0.010187,0.088386,0.300000,-0.427844,-0.029869,-0.010187,-0.000407,-0.000004,-0.007056
0.229000,0.627805,5.529790,24.751516,0.721375,0.010276,0.088760,0.300000,-0.429766,-0.030003,-0.010276,-0.000411,-0.000004,-0.007086
0.230000,0.633348,5.554544,24.756627,0.721250,0.010365,0.089134,0.300000,-0.431689,-0.030138,-0.010365,-0.000415,-0.000004,-0.007116
0.231000,0.638914,5.579303,24.761736,0.721125,0.010454,0.089509,0.300000,-0.433612,-0.030272,-0.010454,-0.000418,-0.000004,-0.007146
0.232000,0.644506,5.604068,24.766842,0.721000,0.010544,0.089883,0.300000,-0.435536,-0.030406,-0.010544,-0.000422,-0.000004,-0.007176
0.233000,0.650123,5.628837,24.771946,0.720875,0.010634,0.090257,0.300000,-0.437459,-0.030540,-0.010634,-0.000425,-0.000004,-0.007206
0.234000,0.655764,5.653612,24.777048,0.720750,0.010724,0.090631,0.300000,-0.439384,-0.030675,-0.010724,-0.000429,-0.000004,-0.007235
0.235000,0.661430,5.678391,24.782147,0.720625,0.010815,0.091004,0.300000,-0.441308,-0.030809,-0.010815,-0.000433,-0.000004,-0.007265
0.236000,0.667121,5.703176,24.787244,0.720500,0.010906,0.091378,0.300000,-0.443233,-0.030943,-0.010906,-0.000436,-0.000004,-0.007295
0.237000,0.672836,5.727966,24.792338,0.720375,0.010998,0.091751,0.300000,-0.445158,-0.031078,-0.010998,-0.000440,-0.000004,-0.007325
0.238000,0.678577,5.752761,24.797431,0.720250,0.011090,0.092125,0.300000,-0.447083,-0.031212,-0.011090,-0.000444,-0.000004,-0.007355
0.239000,0.684342,5.777561,24.802521,0.720125,0.011182,0.092498,0.300000,-0.449009,-0.031347,-0.011182,-0.000447,-0.000005,-0.007385
0.240000,0.690132,5.802366,24.807608,0.720000,0.011275,0.092871,0.300000,-0.450935,-0.031481,-0.011275,-0.000451,-0.000005,-0.007415
0.241000,0.695946,5.827176,24.812693,0.719875,0.011368,0.093244,0.300000,-0.452862,-0.031616,-0.011368,-0.000455,-0.000005,-0.007445
0.242000,0.701786,5.851991,24.817776,0.719750,0.011461,0.093617,0.300000,-0.454788,-0.031750,-0.011461,-0.000458,-0.000005,-0.007474
0.243000,0.707650,5.876811,24.822856,0.719625,0.011555,0.093989,0.300000,-0.456715,-0.031885,-0.011555,-0.000462,-0.000005,-0.007504
0.244000,0.713540,5.901637,24.827934,0.719500,0.011649,0.094362,0.300000,-0.458643,-0.032019,-0.011649,-0.000466,-0.000005,-0.007534
0.245000,0.719454,5.926467,24.833010,0.719375,0.011744,0.094735,0.300000,-0.460570,-0.032154,-0.011744,-0.000470,-0.000005,-0.007564
0.246000,0.725393,5.951303,24.838083,0.719250,0.011839,0.095107,0.300000,-0.462498,-0.032288,-0.011839,-0.000474,-0.000005,-0.007594
0.247000,0.731356,5.976143,24.843154,0.719125,0.011934,0.095479,0.300000,-0.464427,-0.032423,-0.011934,-0.000477,-0.000005,-0.007623
0.248000,0.737345,6.000989,24.848222,0.719000,0.012030,0.095851,0.300000,-0.466355,-0.032558,-0.012030,-0.000481,-0.000005,-0.007653
0.249000,0.743358,6.025840,24.853288,0.718875,0.012126,0.096223,0.300000,-0.468284,-0.032692,-0.012126,-0.000485,-0.000005,-0.007683
0.250000,0.749397,6.050696,24.858352,0.718750,0.012222,0.096595,0.300000,-0.470214,-0.032827,-0.012222,-0.000489,-0.000005,-0.007713
0.251000,0.755460,6.075557,24.863413,0.718625,0.012319,0.096967,0.300000,-0.472143,-0.032962,-0.012319,-0.000493,-0.000005,-0.007742
0.252000,0.761548,6.100422,24.868472,0.718500,0.012416,0.097339,0.300000,-0.474073,-0.033097,-0.012416,-0.000497,-0.000005,-0.007772
0.253000,0.767661,6.125294,24.873529,0.718375,0.012514,0.097710,0.300000,-0.476003,-0.033231,-0.012514,-0.000501,-0.000005,-0.007802
0.254000,0.773798,6.150170,24.878583,0.718250,0.012611,0.098081,0.300000,-0.477934,-0.033366,-0.012611,-0.000504,-0.000005,-0.007832
0.255000,0.779961,6.175051,24.883634,0.718125,0.012710,0.098453,0.300000,-0.479865,-0.033501,-0.012710,-0.000508,-0.000005,-0.007861
0.256000,0.786148,6.199937,24.888683,0.718000,0.012808,0.098824,0.300000,-0.481796,-0.033636,-0.012808,-0.000512,-0.000006,-0.007891
0.257000,0.792361,6.224828,24.893730,0.717875,0.012907,0.099195,0.300000,-0.483727,-0.033771,-0.012907,-0.000516,-0.000006,-0.007921
0.258000,0.798598,6.249724,24.898774,0.717750,0.013007,0.099566,0.300000,-0.485659,-0.033905,-0.013007,-0.000520,-0.000006,-0.007950
0.259000,0.804860,6.274626,24.903816,0.717625,0.013106,0.099937,0.300000,-0.487591,-0.034040,-0.013106,-0.000524,-0.000006,-0.007980
0.260000,0.811147,6.299532,24.908856,0.717500,0.013207,0.100307,0.300000,-0.489524,-0.034175,-0.013207,-0.000528,-0.000006,-0.008010
0.261000,0.817459,6.324443,24.913893,0.717375,0.013307,0.100678,0.300000,-0.491457,-0.034310,-0.013307,-0.000532,-0.000006,-0.008039
0.262000,0.823796,6.349360,24.918927,0.717250,0.013408,0.101048,0.300000,-0.493390,-0.034445,-0.013408,-0.000536,-0.000006,-0.008069
0.263000,0.830158,6.374281,24.923959,0.717125,0.013509,0.101418,0.300000,-0.495323,-0.034580,-0.013509,-0.000540,-0.000006,-0.008099
0.264000,0.836545,6.399208,24.928989,0.717000,0.013611,0.101788,0.300000,-0.497257,-0.034715,-0.013611,-0.000544,-0.000006,-0.008128
0.265000,0.842956,6.424139,24.934016,0.716875,0.013713,0.102159,0.300000,-0.499191,-0.034850,-0.013713,-0.000549,-0.000006,-0.008158
0.266000,0.849393,6.449076,24.939041,0.716750,0.013815,0.102528,0.300000,-0.501125,-0.034985,-0.013815,-0.000553,-0.000006,-0.008187
0.267000,0.855855,6.474017,24.944063,0.716625,0.013918,0.102898,0.300000,-0.503060,-0.035120,-0.013918,-0.000557,-0.000006,-0.008217
0.268000,0.862341,6.498964,24.949083,0.716500,0.014021,0.103268,0.300000,-0.504994,-0.035255,-0.014021,-0.000561,-0.000006,-0.008247
0.269000,0.868853,6.523915,24.954100,0.716375,0.014124,0.103637,0.300000,-0.506930,-0.035390,-0.014124,-0.000565,-0.000006,-0.008276
0.270000,0.875389,6.548872,24.959115,0.716250,0.014228,0.104007,0.300000,-0.508865,-0.035525,-0.014228,-0.000569,-0.000006,-0.008306
0.271000,0.881950,6.573834,24.964128,0.716125,0.014332,0.104376,0.300000,-0.510801,-0.035661,-0.014332,-0.000573,-0.000007,-0.008335
0.272000,0.888537,6.598800,24.969138,0.716000,0.014437,0.104745,0.300000,-0.512737,-0.035796,-0.014437,-0.000577,-0.000007,-0.008365
0.273000,0.895148,6.623772,24.974145,0.715875,0.014542,0.105114,0.300000,-0.514674,-0.035931,-0.014542,-0.000582,-0.000007,-0.008394
0.274000,0.901784,6.648749,24.979150,0.715750,0.014647,0.105483,0.300000,-0.516610,-0.036066,-0.014647,-0.000586,-0.000007,-0.008424
0.275000,0.908445,6.673730,24.984153,0.715625,0.014753,0.105852,0.300000,-0.518547,-0.036201,-0.014753,-0.000590,-0.000007,-0.008453
0.276000,0.915132,6.698717,24.989152,0.715500,0.014859,0.106221,0.300000,-0.520485,-0.036337,-0.014859,-0.000594,-0.000007,-0.008483
0.277000,0.921843,6.723708,24.994150,0.715375,0.014965,0.106589,0.300000,-0.522423,-0.036472,-0.014965,-0.000599,-0.000007,-0.008512
0.278000,0.928579,6.748705,24.999145,0.715250,0.015072,0.106958,0.300000,-0.524360,-0.036607,-0.015072,-0.000603,-0.000007,-0.008542
0.279000,0.935340,6.773707,25.004137,0.715125,0.015179,0.107326,0.300000,-0.526299,-0.036743,-0.015179,-0.000607,-0.000007,-0.008571
0.280000,0.942126,6.798713,25.009127,0.715000,0.015287,0.107694,0.300000,-0.528237,-0.036878,-0.015287,-0.000611,-0.000007,-0.008601
0.281000,0.948938,6.823725,25.014115,0.714875,0.015395,0.108062,0.300000,-0.530176,-0.037013,-0.015395,-0.000616,-0.000007,-0.008630
0.282000,0.955774,6.848742,25.019100,0.714750,0.015503,0.108430,0.300000,-0.532115,-0.037149,-0.015503,-0.000620,-0.000007,-0.008660
0.283000,0.962635,6.873763,25.024082,0.714625,0.015611,0.108798,0.300000,-0.534055,-0.037284,-0.015611,-0.000624,-0.000007,-0.008689
0.284000,0.969521,6.898790,25.029062,0.714500,0.015720,0.109165,0.300000,-0.535995,-0.037419,-0.015720,-0.000629,-0.000008,-0.008719
0.285000,0.976433,6.923821,25.034039,0.714375,0.015830,0.109533,0.300000,-0.537935,-0.037555,-0.015830,-0.000633,-0.000008,-0.008748
0.286000,0.983369,6.948858,25.039014,0.714250,0.015939,0.109900,0.300000,-0.539875,-0.037690,-0.015939,-0.000638,-0.000008,-0.008777
0.287000,0.990330,6.973899,25.043987,0.714125,0.016050,0.110268,0.300000,-0.541816,-0.037826,-0.016050,-0.000642,-0.000008,-0.008807
0.288000,0.997317,6.998946,25.048956,0.714000,0.016160,0.110635,0.300000,-0.543757,-0.037961,-0.016160,-0.000646,-0.000008,-0.008836
0.289000,1.004328,7.023997,25.053924,0.713875,0.016271,0.111002,0.300000,-0.545698,-0.038097,-0.016271,-0.000651,-0.000008,-0.008865
0.290000,1.011365,7.049054,25.058888,0.713750,0.016382,0.111369,0.300000,-0.547640,-0.038232,-0.016382,-0.000655,-0.000008,-0.008895
0.291000,1.018426,7.074115,25.063850,0.713625,0.016494,0.111735,0.300000,-0.549582,-0.038368,-0.016494,-0.000660,-0.000008,-0.008924
0.292000,1.025513,7.099181,25.068810,0.713500,0.016606,0.112102,0.300000,-0.551524,-0.038504,-0.016606,-0.000664,-0.000008,-0.008954
0.293000,1.032625,7.124253,25.073767,0.713375,0.016718,0.112469,0.300000,-0.553466,-0.038639,-0.016718,-0.000669,-0.000008,-0.008983
0.294000,1.039762,7.149329,25.078721,0.713250,0.016830,0.112835,0.300000,-0.555409,-0.038775,-0.016830,-0.000673,-0.000008,-0.009012
0.295000,1.046923,7.174410,25.083673,0.713125,0.016943,0.113201,0.300000,-0.557352,-0.038911,-0.016943,-0.000678,-0.000008,-0.009041
0.296000,1.054110,7.199496,25.088623,0.713000,0.017057,0.113568,0.300000,-0.559295,-0.039046,-0.017057,-0.000682,-0.000009,-0.009071
0.297000,1.061322,7.224587,25.093569,0.712875,0.017171,0.113934,0.300000,-0.561239,-0.039182,-0.017171,-0.000687,-0.000009,-0.009100
0.298000,1.068560,7.249683,25.098514,0.712750,0.017285,0.114299,0.300000,-0.563183,-0.039318,-0.017285,-0.000691,-0.000009,-0.009129
0.299000,1.075822,7.274784,25.103455,0.712625,0.017399,0.114665,0.300000,-0.565127,-0.039453,-0.017399,-0.000696,-0.000009,-0.009159
0.300000,1.083109,7.299890,25.108394,0.712500,0.017514,0.115031,0.300000,-0.567072,-0.039589,-0.017514,-0.000701,-0.000009,-0.009188
0.301000,1.090422,7.325001,25.113331,0.712375,0.017629,0.115396,0.300000,-0.569017,-0.039725,-0.017629,-0.000705,-0.000009,-0.009217
0.302000,1.097759,7.350117,25.118265,0.712250,0.017745,0.115762,0.300000,-0.570962,-0.039861,-0.017745,-0.000710,-0.000009,-0.009246
0.303000,1.105122,7.375238,25.123196,0.712125,0.017861,0.116127,0.300000,-0.572907,-0.039996,-0.017861,-0.000714,-0.000009,-0.009276
0.304000,1.112510,7.400363,25.128124,0.712000,0.017977,0.116492,0.300000,-0.574853,-0.040132,-0.017977,-0.000719,-0.000009,-0.009305
0.305000,1.119923,7.425494,25.133051,0.711875,0.018094,0.116857,0.300000,-0.576799,-0.040268,-0.018094,-0.000724,-0.000009,-0.009334
0.306000,1.127361,7.450629,25.137974,0.711750,0.018211,0.117222,0.300000,-0.578745,-0.040404,-0.018211,-0.000728,-0.000009,-0.009363
0.307000,1.134824,7.475770,25.142895,0.711625,0.018328,0.117587,0.300000,-0.580692,-0.040540,-0.018328,-0.000733,-0.000009,-0.009392
0.308000,1.142312,7.500915,25.147813,0.711500,0.018446,0.117951,0.300000,-0.582638,-0.040676,-0.018446,-0.000738,-0.000010,-0.009422
0.309000,1.149826,7.526066,25.152729,0.711375,0.018564,0.118316,0.300000,-0.584585,-0.040812,-0.018564,-0.000743,-0.000010,-0.009451
0.310000,1.157364,7.551221,25.157642,0.711250,0.018683,0.118680,0.300000,-0.586533,-0.040948,-0.018683,-0.000747,-0.000010,-0.009480
0.311000,1.164928,7.576381,25.162552,0.711125,0.018801,0.119045,0.300000,-0.588481,-0.041084,-0.018801,-0.000752,-0.000010,-0.009509
0.312000,1.172517,7.601546,25.167460,0.711000,0.018921,0.119409,0.300000,-0.590429,-0.041220,-0.018921,-0.000757,-0.000010,-0.009538
0.313000,1.180131,7.626716,25.172365,0.710875,0.019040,0.119773,0.300000,-0.592377,-0.041356,-0.019040,-0.000762,-0.000010,-0.009567
0.314000,1.187770,7.651891,25.177268,0.710750,0.019160,0.120137,0.300000,-0.594325,-0.041492,-0.019160,-0.000766,-0.000010,-0.009596
0.315000,1.195435,7.677070,25.182168,0.710625,0.019281,0.120500,0.300000,-0.596274,-0.041628,-0.019281,-0.000771,-0.000010,-0.009625
0.316000,1.203125,7.702255,25.187065,0.710500,0.019401,0.120864,0.300000,-0.598223,-0.041764,-0.019401,-0.000776,-0.000010,-0.009655
0.317000,1.210839,7.727444,25.191959,0.710375,0.019522,0.121227,0.300000,-0.600173,-0.041900,-0.019522,-0.000781,-0.000010,-0.009684
0.318000,1.218580,7.752639,25.196851,0.710250,0.019644,0.121591,0.300000,-0.602123,-0.042036,-0.019644,-0.000786,-0.000011,-0.009713
0.319000,1.226345,7.777838,25.201741,0.710125,0.019765,0.121954,0.300000,-0.604072,-0.042172,-0.019765,-0.000791,-0.000011,-0.009742
0.320000,1.234135,7.803042,25.206627,0.710000,0.019888,0.122317,0.300000,-0.606023,-0.042308,-0.019888,-0.000796,-0.000011,-0.009771
0.321000,1.241951,7.828251,25.211511,0.709875,0.020010,0.122680,0.300000,-0.607973,-0.042445,-0.020010,-0.000800,-0.000011,-0.009800
0.322000,1.249792,7.853465,25.216393,0.709750,0.020133,0.123043,0.300000,-0.609924,-0.042581,-0.020133,-0.000805,-0.000011,-0.009829
0.323000,1.257658,7.878684,25.221271,0.709625,0.020256,0.123406,0.300000,-0.611875,-0.042717,-0.020256,-0.000810,-0.000011,-0.009858
0.324000,1.265549,7.903908,25.226147,0.709500,0.020380,0.123768,0.300000,-0.613827,-0.042853,-0.020380,-0.000815,-0.000011,-0.009887
0.325000,1.273466,7.929136,25.231021,0.709375,0.020504,0.124131,0.300000,-0.615778,-0.042989,-0.020504,-0.000820,-0.000011,-0.009916
0.326000,1.281407,7.954370,25.235891,0.709250,0.020628,0.124493,0.300000,-0.617730,-0.043126,-0.020628,-0.000825,-0.000011,-0.009945
0.327000,1.289374,7.979608,25.240759,0.709125,0.020753,0.124855,0.300000,-0.619682,-0.043262,-0.020753,-0.000830,-0.000011,-0.009974
0.328000,1.297367,8.004851,25.245625,0.709000,0.020878,0.125217,0.300000,-0.621635,-0.043398,-0.020878,-0.000835,-0.000012,-0.010003
0.329000,1.305384,8.030099,25.250487,0.708875,0.021003,0.125579,0.300000,-0.623588,-0.043535,-0.021003,-0.000840,-0.000012,-0.010032
0.330000,1.313427,8.055352,25.255347,0.708750,0.021129,0.125941,0.300000,-0.625541,-0.043671,-0.021129,-0.000845,-0.000012,-0.010061
0.331000,1.321495,8.080610,25.260204,0.708625,0.021255,0.126303,0.300000,-0.627494,-0.043807,-0.021255,-0.000850,-0.000012,-0.010090
0.332000,1.329588,8.105873,25.265059,0.708500,0.021382,0.126664,0.300000,-0.629448,-0.043944,-0.021382,-0.000855,-0.000012,-0.010119
0.333000,1.337706,8.131140,25.269911,0.708375,0.021508,0.127026,0.300000,-0.631402,-0.044080,-0.021508,-0.000860,-0.000012,-0.010148
0.334000,1.345850,8.156413,25.274760,0.708250,0.021636,0.127387,0.300000,-0.633356,-0.044217,-0.021636,-0.000865,-0.000012,-0.010177
0.335000,1.354019,8.181690,25.279606,0.708125,0.021763,0.127748,0.300000,-0.635310,-0.044353,-0.021763,-0.000871,-0.000012,-0.010205
0.336000,1.362214,8.206972,25.284450,0.708000,0.021891,0.128109,0.300000,-0.637265,-0.044489,-0.021891,-0.000876,-0.000012,-0.010234
0.337000,1.370433,8.232259,25.289291,0.707875,0.022019,0.128470,0.300000,-0.639220,-0.044626,-0.022019,-0.000881,-0.000013,-0.010263
